#: table_doi: 10.17182/hepdata.106115.v2/t3
#: name: Signal templates, ADD, Monojet
#: description: Differential signal yields for various signal hypotheses.
#: data_file: signal_templates,_add,_monojet.yaml
#: keyword observables: N
#: keyword reactions: P P --> INVISIBLE JET
#: keyword phrases: ADD | Extra dimensions | Graviton
#: keyword cmenergies: 13000.0
#: d,,,2
#: $M_{D}$ [TeV],,,10
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
1325.0,1250.0,1400.0,2.6888,0.22284,-0.22284

#: d,,,4
#: $M_{D}$ [TeV],,,11
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,8.5213,0.19339,-0.19339
295.0,280.0,310.0,6.4552,0.16809,-0.16809
325.0,310.0,340.0,4.889,0.1414,-0.1414
355.0,340.0,370.0,4.2359,0.13872,-0.13872
385.0,370.0,400.0,3.2344,0.11287,-0.11287
415.0,400.0,430.0,2.6664,0.10175,-0.10175
450.0,430.0,470.0,2.9501,0.11366,-0.11366
490.0,470.0,510.0,3.0489,0.10888,-0.10888
530.0,510.0,550.0,2.4206,0.0961,-0.0961
570.0,550.0,590.0,1.7673,0.082061,-0.082061
615.0,590.0,640.0,1.9012,0.08673,-0.08673
665.0,640.0,690.0,1.4355,0.072644,-0.072644
715.0,690.0,740.0,1.15,0.066563,-0.066563
765.0,740.0,790.0,0.99986,0.060886,-0.060886
815.0,790.0,840.0,0.8047,0.054582,-0.054582
870.0,840.0,900.0,0.6834,0.050173,-0.050173
930.0,900.0,960.0,0.63747,0.048503,-0.048503
990.0,960.0,1020.0,0.42755,0.039759,-0.039759
1055.0,1020.0,1090.0,0.4147,0.038999,-0.038999
1125.0,1090.0,1160.0,0.2825,0.031459,-0.031459
1205.0,1160.0,1250.0,0.35703,0.037295,-0.037295
1325.0,1250.0,1400.0,0.79719,0.054168,-0.054168

#: d,,,2
#: $M_{D}$ [TeV],,,12
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,164.37,4.0104,-4.0104
295.0,280.0,310.0,131.87,3.5838,-3.5838
325.0,310.0,340.0,102.5,3.1601,-3.1601
355.0,340.0,370.0,81.172,2.7955,-2.7955
385.0,370.0,400.0,60.804,2.4097,-2.4097
415.0,400.0,430.0,49.059,2.1614,-2.1614
450.0,430.0,470.0,54.504,2.269,-2.269
490.0,470.0,510.0,46.008,2.0775,-2.0775
530.0,510.0,550.0,37.873,1.9356,-1.9356
570.0,550.0,590.0,28.606,1.6462,-1.6462
615.0,590.0,640.0,26.277,1.5553,-1.5553
665.0,640.0,690.0,21.661,1.4148,-1.4148
715.0,690.0,740.0,16.913,1.2579,-1.2579
765.0,740.0,790.0,14.219,1.1434,-1.1434
815.0,790.0,840.0,11.35,0.99102,-0.99102
870.0,840.0,900.0,8.9843,0.88939,-0.88939
930.0,900.0,960.0,7.1213,0.80189,-0.80189
990.0,960.0,1020.0,5.9039,0.73007,-0.73007
1055.0,1020.0,1090.0,4.9273,0.67849,-0.67849
1125.0,1090.0,1160.0,3.6818,0.57129,-0.57129
1205.0,1160.0,1250.0,3.5121,0.55455,-0.55455
1325.0,1250.0,1400.0,7.4414,0.81552,-0.81552

#: d,,,3
#: $M_{D}$ [TeV],,,12
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,25.015,0.56331,-0.56331
295.0,280.0,310.0,20.181,0.51103,-0.51103
325.0,310.0,340.0,15.138,0.43937,-0.43937
355.0,340.0,370.0,11.525,0.38067,-0.38067
385.0,370.0,400.0,10.155,0.36015,-0.36015
415.0,400.0,430.0,8.0899,0.31674,-0.31674
450.0,430.0,470.0,9.0743,0.33727,-0.33727
490.0,470.0,510.0,8.0936,0.31592,-0.31592
530.0,510.0,550.0,6.7657,0.28929,-0.28929
570.0,550.0,590.0,5.4493,0.25849,-0.25849
615.0,590.0,640.0,5.5134,0.2605,-0.2605
665.0,640.0,690.0,3.9588,0.21848,-0.21848
715.0,690.0,740.0,3.1309,0.19358,-0.19358
765.0,740.0,790.0,2.3811,0.17209,-0.17209
815.0,790.0,840.0,2.1262,0.16608,-0.16608
870.0,840.0,900.0,1.9295,0.15243,-0.15243
930.0,900.0,960.0,1.6171,0.13922,-0.13922
990.0,960.0,1020.0,1.1657,0.11952,-0.11952
1055.0,1020.0,1090.0,0.96769,0.10992,-0.10992
1125.0,1090.0,1160.0,0.94998,0.10853,-0.10853
1205.0,1160.0,1250.0,0.66705,0.091435,-0.091435
1325.0,1250.0,1400.0,1.9182,0.15393,-0.15393

#: d,,,2
#: $M_{D}$ [TeV],,,13
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,124.66,2.9047,-2.9047
295.0,280.0,310.0,91.526,2.4566,-2.4566
325.0,310.0,340.0,70.82,2.1907,-2.1907
355.0,340.0,370.0,56.703,2.0308,-2.0308
385.0,370.0,400.0,45.388,1.7145,-1.7145
415.0,400.0,430.0,35.876,1.5501,-1.5501
450.0,430.0,470.0,38.597,1.607,-1.607
490.0,470.0,510.0,35.806,1.5212,-1.5212
530.0,510.0,550.0,29.613,1.3766,-1.3766
570.0,550.0,590.0,21.671,1.1876,-1.1876
615.0,590.0,640.0,20.76,1.1528,-1.1528
665.0,640.0,690.0,17.421,1.0801,-1.0801
715.0,690.0,740.0,13.143,0.92904,-0.92904
765.0,740.0,790.0,9.3901,0.7672,-0.7672
815.0,790.0,840.0,8.6012,0.73512,-0.73512
870.0,840.0,900.0,6.6507,0.64415,-0.64415
930.0,900.0,960.0,6.9753,0.6633,-0.6633
990.0,960.0,1020.0,4.3046,0.5174,-0.5174
1055.0,1020.0,1090.0,4.8255,0.55731,-0.55731
1125.0,1090.0,1160.0,1.9513,0.35076,-0.35076
1205.0,1160.0,1250.0,2.7847,0.4211,-0.4211
1325.0,1250.0,1400.0,4.7619,0.54011,-0.54011

#: d,,,3
#: $M_{D}$ [TeV],,,13
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,16.388,0.36858,-0.36858
295.0,280.0,310.0,13.081,0.32854,-0.32854
325.0,310.0,340.0,10.506,0.29565,-0.29565
355.0,340.0,370.0,8.1944,0.26032,-0.26032
385.0,370.0,400.0,6.4597,0.23084,-0.23084
415.0,400.0,430.0,5.504,0.21233,-0.21233
450.0,430.0,470.0,5.9814,0.21809,-0.21809
490.0,470.0,510.0,5.5792,0.21211,-0.21211
530.0,510.0,550.0,4.5051,0.18902,-0.18902
570.0,550.0,590.0,3.1964,0.16083,-0.16083
615.0,590.0,640.0,3.346,0.16156,-0.16156
665.0,640.0,690.0,2.4525,0.13832,-0.13832
715.0,690.0,740.0,2.0932,0.1298,-0.1298
765.0,740.0,790.0,1.7388,0.11731,-0.11731
815.0,790.0,840.0,1.342,0.10221,-0.10221
870.0,840.0,900.0,1.3359,0.10343,-0.10343
930.0,900.0,960.0,1.0592,0.09136,-0.09136
990.0,960.0,1020.0,0.86198,0.082559,-0.082559
1055.0,1020.0,1090.0,0.73411,0.076182,-0.076182
1125.0,1090.0,1160.0,0.4768,0.060694,-0.060694
1205.0,1160.0,1250.0,0.42099,0.057868,-0.057868
1325.0,1250.0,1400.0,1.3583,0.10324,-0.10324

#: d,,,2
#: $M_{D}$ [TeV],,,14
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,91.054,2.1857,-2.1857
295.0,280.0,310.0,70.768,1.9799,-1.9799
325.0,310.0,340.0,57.65,1.7295,-1.7295
355.0,340.0,370.0,42.737,1.4834,-1.4834
385.0,370.0,400.0,33.573,1.2837,-1.2837
415.0,400.0,430.0,26.63,1.1434,-1.1434
450.0,430.0,470.0,27.595,1.2277,-1.2277
490.0,470.0,510.0,25.911,1.1185,-1.1185
530.0,510.0,550.0,20.352,0.97478,-0.97478
570.0,550.0,590.0,16.192,0.86738,-0.86738
615.0,590.0,640.0,14.705,0.82141,-0.82141
665.0,640.0,690.0,10.981,0.71604,-0.71604
715.0,690.0,740.0,9.4271,0.66197,-0.66197
765.0,740.0,790.0,7.0572,0.57444,-0.57444
815.0,790.0,840.0,5.4732,0.49975,-0.49975
870.0,840.0,900.0,5.4638,0.50997,-0.50997
930.0,900.0,960.0,4.4537,0.44656,-0.44656
990.0,960.0,1020.0,2.8972,0.35698,-0.35698
1055.0,1020.0,1090.0,2.5464,0.3339,-0.3339
1125.0,1090.0,1160.0,2.1673,0.30578,-0.30578
1205.0,1160.0,1250.0,1.8438,0.28857,-0.28857
1325.0,1250.0,1400.0,3.6416,0.40696,-0.40696

#: d,,,2
#: $M_{D}$ [TeV],,,15
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,69.741,1.6662,-1.6662
295.0,280.0,310.0,52.304,1.4711,-1.4711
325.0,310.0,340.0,41.25,1.3381,-1.3381
355.0,340.0,370.0,32.169,1.1049,-1.1049
385.0,370.0,400.0,25.532,0.986,-0.986
415.0,400.0,430.0,22.352,0.94153,-0.94153
450.0,430.0,470.0,21.407,0.89069,-0.89069
490.0,470.0,510.0,20.482,0.88206,-0.88206
530.0,510.0,550.0,15.324,0.75592,-0.75592
570.0,550.0,590.0,13.696,0.71092,-0.71092
615.0,590.0,640.0,11.995,0.66231,-0.66231
665.0,640.0,690.0,8.7065,0.55371,-0.55371
715.0,690.0,740.0,6.7974,0.49635,-0.49635
765.0,740.0,790.0,4.7694,0.40194,-0.40194
815.0,790.0,840.0,4.1057,0.38486,-0.38486
870.0,840.0,900.0,3.5811,0.35369,-0.35369
930.0,900.0,960.0,2.5611,0.30732,-0.30732
990.0,960.0,1020.0,2.4218,0.30081,-0.30081
1055.0,1020.0,1090.0,2.3971,0.29312,-0.29312
1125.0,1090.0,1160.0,1.7578,0.24248,-0.24248
1205.0,1160.0,1250.0,1.6306,0.23805,-0.23805
1325.0,1250.0,1400.0,3.0752,0.33027,-0.33027

#: d,,,7
#: $M_{D}$ [TeV],,,4
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,1327.1,51.892,-51.892
295.0,280.0,310.0,964.05,31.031,-31.031
325.0,310.0,340.0,717.16,25.662,-25.662
355.0,340.0,370.0,652.81,51.852,-51.852
385.0,370.0,400.0,517.72,30.388,-30.388
415.0,400.0,430.0,373.12,16.236,-16.236
450.0,430.0,470.0,406.78,20.647,-20.647
490.0,470.0,510.0,412.81,17.499,-17.499
530.0,510.0,550.0,322.86,15.3,-15.3
570.0,550.0,590.0,265.85,13.466,-13.466
615.0,590.0,640.0,297.44,13.282,-13.282
665.0,640.0,690.0,204.03,11.77,-11.77
715.0,690.0,740.0,156.33,9.8354,-9.8354
765.0,740.0,790.0,112.39,7.4588,-7.4588
815.0,790.0,840.0,108.85,7.4617,-7.4617
870.0,840.0,900.0,94.288,6.9343,-6.9343
930.0,900.0,960.0,78.235,6.3121,-6.3121
990.0,960.0,1020.0,53.877,4.9057,-4.9057
1055.0,1020.0,1090.0,42.619,4.5038,-4.5038
1125.0,1090.0,1160.0,33.168,3.8954,-3.8954
1205.0,1160.0,1250.0,29.275,3.7678,-3.7678
1325.0,1250.0,1400.0,63.659,5.3162,-5.3162

#: d,,,4
#: $M_{D}$ [TeV],,,5
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,942.19,21.465,-21.465
295.0,280.0,310.0,727.89,18.193,-18.193
325.0,310.0,340.0,625.83,17.218,-17.218
355.0,340.0,370.0,458.6,14.431,-14.431
385.0,370.0,400.0,381.69,13.629,-13.629
415.0,400.0,430.0,310.56,11.79,-11.79
450.0,430.0,470.0,338.39,12.186,-12.186
490.0,470.0,510.0,316.83,12.078,-12.078
530.0,510.0,550.0,249.29,10.382,-10.382
570.0,550.0,590.0,200.74,9.4366,-9.4366
615.0,590.0,640.0,200.52,9.2197,-9.2197
665.0,640.0,690.0,185.56,8.7894,-8.7894
715.0,690.0,740.0,123.4,7.199,-7.199
765.0,740.0,790.0,105.91,6.6532,-6.6532
815.0,790.0,840.0,82.028,5.8054,-5.8054
870.0,840.0,900.0,79.131,5.6645,-5.6645
930.0,900.0,960.0,58.866,4.9335,-4.9335
990.0,960.0,1020.0,48.583,4.3855,-4.3855
1055.0,1020.0,1090.0,50.313,4.7794,-4.7794
1125.0,1090.0,1160.0,27.827,3.2618,-3.2618
1205.0,1160.0,1250.0,34.131,3.7466,-3.7466
1325.0,1250.0,1400.0,72.289,5.3709,-5.3709

#: d,,,5
#: $M_{D}$ [TeV],,,5
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,498.95,11.588,-11.588
295.0,280.0,310.0,427.18,11.466,-11.466
325.0,310.0,340.0,314.4,9.5994,-9.5994
355.0,340.0,370.0,252.63,8.3218,-8.3218
385.0,370.0,400.0,201.52,7.2266,-7.2266
415.0,400.0,430.0,179.96,7.0612,-7.0612
450.0,430.0,470.0,184.64,6.6546,-6.6546
490.0,470.0,510.0,181.17,6.7614,-6.7614
530.0,510.0,550.0,154.32,6.661,-6.661
570.0,550.0,590.0,126.56,5.4434,-5.4434
615.0,590.0,640.0,111.32,5.1238,-5.1238
665.0,640.0,690.0,89.492,4.554,-4.554
715.0,690.0,740.0,77.912,4.5356,-4.5356
765.0,740.0,790.0,57.303,3.5477,-3.5477
815.0,790.0,840.0,53.149,3.402,-3.402
870.0,840.0,900.0,40.56,3.0399,-3.0399
930.0,900.0,960.0,33.679,2.7076,-2.7076
990.0,960.0,1020.0,29.51,2.5123,-2.5123
1055.0,1020.0,1090.0,27.404,2.6634,-2.6634
1125.0,1090.0,1160.0,17.453,1.9376,-1.9376
1205.0,1160.0,1250.0,19.292,1.9895,-1.9895
1325.0,1250.0,1400.0,45.169,3.1961,-3.1961

#: d,,,6
#: $M_{D}$ [TeV],,,5
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,347.19,9.5757,-9.5757
295.0,280.0,310.0,257.98,7.8716,-7.8716
325.0,310.0,340.0,210.3,6.3772,-6.3772
355.0,340.0,370.0,164.44,5.4911,-5.4911
385.0,370.0,400.0,128.76,4.8636,-4.8636
415.0,400.0,430.0,105.4,4.6681,-4.6681
450.0,430.0,470.0,111.75,4.2363,-4.2363
490.0,470.0,510.0,114.38,4.6622,-4.6622
530.0,510.0,550.0,90.475,3.721,-3.721
570.0,550.0,590.0,68.866,3.2382,-3.2382
615.0,590.0,640.0,73.413,3.3658,-3.3658
665.0,640.0,690.0,54.019,2.7776,-2.7776
715.0,690.0,740.0,45.291,2.4573,-2.4573
765.0,740.0,790.0,36.135,2.226,-2.226
815.0,790.0,840.0,27.594,1.9223,-1.9223
870.0,840.0,900.0,27.646,1.9198,-1.9198
930.0,900.0,960.0,23.495,1.7263,-1.7263
990.0,960.0,1020.0,15.004,1.3671,-1.3671
1055.0,1020.0,1090.0,16.301,1.5105,-1.5105
1125.0,1090.0,1160.0,10.879,1.186,-1.186
1205.0,1160.0,1250.0,8.9615,1.0627,-1.0627
1325.0,1250.0,1400.0,23.613,1.7651,-1.7651

#: d,,,7
#: $M_{D}$ [TeV],,,5
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,222.11,6.715,-6.715
295.0,280.0,310.0,176.48,6.5572,-6.5572
325.0,310.0,340.0,145.2,6.2003,-6.2003
355.0,340.0,370.0,106.85,3.9516,-3.9516
385.0,370.0,400.0,88.911,4.0487,-4.0487
415.0,400.0,430.0,72.411,3.1619,-3.1619
450.0,430.0,470.0,79.203,3.0902,-3.0902
490.0,470.0,510.0,76.158,3.1779,-3.1779
530.0,510.0,550.0,57.807,2.39,-2.39
570.0,550.0,590.0,43.933,2.0423,-2.0423
615.0,590.0,640.0,45.468,2.1913,-2.1913
665.0,640.0,690.0,40.848,2.0827,-2.0827
715.0,690.0,740.0,31.981,1.7929,-1.7929
765.0,740.0,790.0,26.206,1.587,-1.587
815.0,790.0,840.0,17.566,1.2004,-1.2004
870.0,840.0,900.0,18.046,1.2284,-1.2284
930.0,900.0,960.0,14.781,1.123,-1.123
990.0,960.0,1020.0,10.979,0.944,-0.944
1055.0,1020.0,1090.0,9.3824,0.8621,-0.8621
1125.0,1090.0,1160.0,7.8136,0.80914,-0.80914
1205.0,1160.0,1250.0,5.9386,0.69122,-0.69122
1325.0,1250.0,1400.0,14.567,1.0663,-1.0663

#: d,,,3
#: $M_{D}$ [TeV],,,6
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,771.62,17.477,-17.477
295.0,280.0,310.0,639.96,15.908,-15.908
325.0,310.0,340.0,487.18,13.794,-13.794
355.0,340.0,370.0,391.88,12.228,-12.228
385.0,370.0,400.0,295.17,10.678,-10.678
415.0,400.0,430.0,253.42,9.9004,-9.9004
450.0,430.0,470.0,258.2,9.8688,-9.8688
490.0,470.0,510.0,274.97,10.134,-10.134
530.0,510.0,550.0,206.77,8.9602,-8.9602
570.0,550.0,590.0,172.01,8.0048,-8.0048
615.0,590.0,640.0,161.03,7.8135,-7.8135
665.0,640.0,690.0,127.56,6.9173,-6.9173
715.0,690.0,740.0,99.972,6.2102,-6.2102
765.0,740.0,790.0,83.893,5.6798,-5.6798
815.0,790.0,840.0,61.286,4.7361,-4.7361
870.0,840.0,900.0,57.949,4.6895,-4.6895
930.0,900.0,960.0,50.393,4.3203,-4.3203
990.0,960.0,1020.0,38.997,3.7656,-3.7656
1055.0,1020.0,1090.0,26.749,3.0738,-3.0738
1125.0,1090.0,1160.0,25.6,3.0583,-3.0583
1205.0,1160.0,1250.0,21.111,2.8763,-2.8763
1325.0,1250.0,1400.0,50.726,4.3984,-4.3984

#: d,,,4
#: $M_{D}$ [TeV],,,6
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,304.05,6.9954,-6.9954
295.0,280.0,310.0,243.79,6.3037,-6.3037
325.0,310.0,340.0,199.72,5.6683,-5.6683
355.0,340.0,370.0,156.33,4.8731,-4.8731
385.0,370.0,400.0,121.39,4.2796,-4.2796
415.0,400.0,430.0,105.41,3.9348,-3.9348
450.0,430.0,470.0,115.9,4.1489,-4.1489
490.0,470.0,510.0,102.43,3.88,-3.88
530.0,510.0,550.0,89.551,3.6437,-3.6437
570.0,550.0,590.0,66.041,3.0577,-3.0577
615.0,590.0,640.0,67.393,3.0906,-3.0906
665.0,640.0,690.0,49.788,2.6866,-2.6866
715.0,690.0,740.0,43.714,2.4697,-2.4697
765.0,740.0,790.0,31.385,2.1023,-2.1023
815.0,790.0,840.0,25.847,1.8899,-1.8899
870.0,840.0,900.0,27.597,1.9491,-1.9491
930.0,900.0,960.0,23.743,1.8057,-1.8057
990.0,960.0,1020.0,17.373,1.5882,-1.5882
1055.0,1020.0,1090.0,16.566,1.496,-1.496
1125.0,1090.0,1160.0,10.785,1.2084,-1.2084
1205.0,1160.0,1250.0,10.544,1.1778,-1.1778
1325.0,1250.0,1400.0,28.192,1.9957,-1.9957

#: d,,,5
#: $M_{D}$ [TeV],,,6
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,153.03,3.9289,-3.9289
295.0,280.0,310.0,119.14,3.2814,-3.2814
325.0,310.0,340.0,99.644,3.4692,-3.4692
355.0,340.0,370.0,76.176,2.7,-2.7
385.0,370.0,400.0,61.198,2.2885,-2.2885
415.0,400.0,430.0,52.042,2.1046,-2.1046
450.0,430.0,470.0,52.922,2.1176,-2.1176
490.0,470.0,510.0,49.516,1.9274,-1.9274
530.0,510.0,550.0,42.619,1.9068,-1.9068
570.0,550.0,590.0,35.786,1.5734,-1.5734
615.0,590.0,640.0,36.235,1.6273,-1.6273
665.0,640.0,690.0,26.083,1.4378,-1.4378
715.0,690.0,740.0,22.805,1.2042,-1.2042
765.0,740.0,790.0,16.938,1.0723,-1.0723
815.0,790.0,840.0,14.065,0.98147,-0.98147
870.0,840.0,900.0,11.492,0.88321,-0.88321
930.0,900.0,960.0,10.634,0.84996,-0.84996
990.0,960.0,1020.0,7.7481,0.70942,-0.70942
1055.0,1020.0,1090.0,8.9761,0.77426,-0.77426
1125.0,1090.0,1160.0,6.6653,0.66196,-0.66196
1205.0,1160.0,1250.0,5.8668,0.61649,-0.61649
1325.0,1250.0,1400.0,14.807,0.98112,-0.98112

#: d,,,6
#: $M_{D}$ [TeV],,,6
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,84.75,2.377,-2.377
295.0,280.0,310.0,65.241,2.0436,-2.0436
325.0,310.0,340.0,51.053,1.6676,-1.6676
355.0,340.0,370.0,39.897,1.3865,-1.3865
385.0,370.0,400.0,35.415,1.6146,-1.6146
415.0,400.0,430.0,29.846,1.2312,-1.2312
450.0,430.0,470.0,28.38,1.0542,-1.0542
490.0,470.0,510.0,28.068,1.1863,-1.1863
530.0,510.0,550.0,24.991,1.1777,-1.1777
570.0,550.0,590.0,19.785,0.94388,-0.94388
615.0,590.0,640.0,16.805,0.74947,-0.74947
665.0,640.0,690.0,14.518,0.70477,-0.70477
715.0,690.0,740.0,11.198,0.61201,-0.61201
765.0,740.0,790.0,8.9253,0.55793,-0.55793
815.0,790.0,840.0,6.8407,0.47583,-0.47583
870.0,840.0,900.0,6.146,0.43936,-0.43936
930.0,900.0,960.0,5.616,0.43197,-0.43197
990.0,960.0,1020.0,5.0728,0.40103,-0.40103
1055.0,1020.0,1090.0,4.6124,0.39227,-0.39227
1125.0,1090.0,1160.0,3.5023,0.33644,-0.33644
1205.0,1160.0,1250.0,2.6708,0.29323,-0.29323
1325.0,1250.0,1400.0,7.6067,0.4881,-0.4881

#: d,,,7
#: $M_{D}$ [TeV],,,6
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,47.828,1.5857,-1.5857
295.0,280.0,310.0,38.146,1.2288,-1.2288
325.0,310.0,340.0,28.851,0.98669,-0.98669
355.0,340.0,370.0,22.972,0.88291,-0.88291
385.0,370.0,400.0,19.327,0.74715,-0.74715
415.0,400.0,430.0,15.625,0.63942,-0.63942
450.0,430.0,470.0,16.813,0.64873,-0.64873
490.0,470.0,510.0,16.872,0.67951,-0.67951
530.0,510.0,550.0,12.988,0.53334,-0.53334
570.0,550.0,590.0,11.24,0.48588,-0.48588
615.0,590.0,640.0,10.415,0.46543,-0.46543
665.0,640.0,690.0,8.8845,0.43356,-0.43356
715.0,690.0,740.0,6.3157,0.33685,-0.33685
765.0,740.0,790.0,4.716,0.29002,-0.29002
815.0,790.0,840.0,3.9608,0.27595,-0.27595
870.0,840.0,900.0,3.9299,0.26688,-0.26688
930.0,900.0,960.0,3.1549,0.24019,-0.24019
990.0,960.0,1020.0,2.3937,0.20987,-0.20987
1055.0,1020.0,1090.0,2.5225,0.22606,-0.22606
1125.0,1090.0,1160.0,1.6572,0.1801,-0.1801
1205.0,1160.0,1250.0,1.3714,0.15892,-0.15892
1325.0,1250.0,1400.0,3.7177,0.24996,-0.24996

#: d,,,2
#: $M_{D}$ [TeV],,,7
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,1438.1,34.725,-34.725
295.0,280.0,310.0,1112.6,30.048,-30.048
325.0,310.0,340.0,907.51,28.415,-28.415
355.0,340.0,370.0,715.3,24.562,-24.562
385.0,370.0,400.0,539.14,21.226,-21.226
415.0,400.0,430.0,423.76,18.719,-18.719
450.0,430.0,470.0,462.1,18.72,-18.72
490.0,470.0,510.0,445.7,18.94,-18.94
530.0,510.0,550.0,335.06,15.915,-15.915
570.0,550.0,590.0,254.12,13.999,-13.999
615.0,590.0,640.0,269.78,14.419,-14.419
665.0,640.0,690.0,217.02,13.431,-13.431
715.0,690.0,740.0,141.76,10.34,-10.34
765.0,740.0,790.0,111.95,9.0243,-9.0243
815.0,790.0,840.0,79.657,7.6661,-7.6661
870.0,840.0,900.0,97.946,8.5518,-8.5518
930.0,900.0,960.0,56.558,6.4431,-6.4431
990.0,960.0,1020.0,45.131,5.7215,-5.7215
1055.0,1020.0,1090.0,38.364,5.309,-5.309
1125.0,1090.0,1160.0,35.026,5.0581,-5.0581
1205.0,1160.0,1250.0,29.893,4.6547,-4.6547
1325.0,1250.0,1400.0,64.363,6.8013,-6.8013

#: d,,,3
#: $M_{D}$ [TeV],,,7
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,354.33,8.1926,-8.1926
295.0,280.0,310.0,288.11,7.4545,-7.4545
325.0,310.0,340.0,230.76,6.6379,-6.6379
355.0,340.0,370.0,178.97,5.7628,-5.7628
385.0,370.0,400.0,156.28,5.4116,-5.4116
415.0,400.0,430.0,113.56,4.6237,-4.6237
450.0,430.0,470.0,128.45,4.8467,-4.8467
490.0,470.0,510.0,113.48,4.5735,-4.5735
530.0,510.0,550.0,95.497,4.1861,-4.1861
570.0,550.0,590.0,77.725,3.7746,-3.7746
615.0,590.0,640.0,72.639,3.6159,-3.6159
665.0,640.0,690.0,55.193,3.1951,-3.1951
715.0,690.0,740.0,50.912,3.0812,-3.0812
765.0,740.0,790.0,37.189,2.6337,-2.6337
815.0,790.0,840.0,29.988,2.33,-2.33
870.0,840.0,900.0,29.802,2.3641,-2.3641
930.0,900.0,960.0,24.042,2.1242,-2.1242
990.0,960.0,1020.0,14.257,1.6252,-1.6252
1055.0,1020.0,1090.0,14.919,1.6341,-1.6341
1125.0,1090.0,1160.0,11.304,1.4341,-1.4341
1205.0,1160.0,1250.0,8.4585,1.2561,-1.2561
1325.0,1250.0,1400.0,27.604,2.2399,-2.2399

#: d,,,4
#: $M_{D}$ [TeV],,,7
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,123.02,2.8144,-2.8144
295.0,280.0,310.0,98.787,2.4844,-2.4844
325.0,310.0,340.0,78.35,2.1987,-2.1987
355.0,340.0,370.0,62.766,1.9632,-1.9632
385.0,370.0,400.0,52.992,1.8083,-1.8083
415.0,400.0,430.0,39.644,1.5382,-1.5382
450.0,430.0,470.0,46.126,1.6596,-1.6596
490.0,470.0,510.0,43.998,1.5986,-1.5986
530.0,510.0,550.0,34.351,1.4359,-1.4359
