#: table_doi: 10.17182/hepdata.106115.v2/t2
#: name: Signal templates, DMsimp, spin-0, Monojet
#: description: Differential signal yields for various signal hypotheses.
#: data_file: signal_templates,_dmsimp,_spin-0,_monojet.yaml
#: keyword observables: N
#: keyword reactions: P P --> INVISIBLE JET
#: keyword cmenergies: 13000.0
#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
1055.0,1020.0,1090.0,0.78245,0.31997,-0.31997
1125.0,1090.0,1160.0,0.82899,0.31962,-0.31962
1205.0,1160.0,1250.0,0.11736,0.11736,-0.11736
1325.0,1250.0,1400.0,0.51018,0.25562,-0.25562

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,50.0
#: $m_{DM}$,,,22.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,1495.1,13.438,-13.438
295.0,280.0,310.0,917.98,10.587,-10.587
325.0,310.0,340.0,566.52,8.3193,-8.3193
355.0,340.0,370.0,350.65,6.538,-6.538
385.0,370.0,400.0,224.86,5.2378,-5.2378
415.0,400.0,430.0,148.06,4.2394,-4.2394
450.0,430.0,470.0,130.53,3.9943,-3.9943
490.0,470.0,510.0,74.634,3.0112,-3.0112
530.0,510.0,550.0,46.931,2.39,-2.39
570.0,550.0,590.0,29.868,1.902,-1.902
615.0,590.0,640.0,21.141,1.5922,-1.5922
665.0,640.0,690.0,12.189,1.2245,-1.2245
715.0,690.0,740.0,7.2034,0.93147,-0.93147
765.0,740.0,790.0,5.834,0.84223,-0.84223
815.0,790.0,840.0,2.3144,0.52072,-0.52072
870.0,840.0,900.0,2.0547,0.51377,-0.51377
930.0,900.0,960.0,2.1775,0.5278,-0.5278
990.0,960.0,1020.0,0.82988,0.31604,-0.31604
1055.0,1020.0,1090.0,0.61589,0.27578,-0.27578
1125.0,1090.0,1160.0,0.41902,0.21679,-0.21679
1205.0,1160.0,1250.0,0.12242,0.12242,-0.12242
1325.0,1250.0,1400.0,0.27142,0.19193,-0.19193

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,50.0
#: $m_{DM}$,,,28.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,62.395,0.47001,-0.47001
295.0,280.0,310.0,40.748,0.38151,-0.38151
325.0,310.0,340.0,27.618,0.31388,-0.31388
355.0,340.0,370.0,18.797,0.25915,-0.25915
385.0,370.0,400.0,13.078,0.21598,-0.21598
415.0,400.0,430.0,8.3877,0.17271,-0.17271
450.0,430.0,470.0,8.171,0.17056,-0.17056
490.0,470.0,510.0,5.0754,0.13418,-0.13418
530.0,510.0,550.0,3.1459,0.10582,-0.10582
570.0,550.0,590.0,2.0478,0.085517,-0.085517
615.0,590.0,640.0,1.8211,0.080097,-0.080097
665.0,640.0,690.0,0.95752,0.058253,-0.058253
715.0,690.0,740.0,0.6616,0.048774,-0.048774
765.0,740.0,790.0,0.42296,0.038482,-0.038482
815.0,790.0,840.0,0.28973,0.032103,-0.032103
870.0,840.0,900.0,0.18624,0.025863,-0.025863
930.0,900.0,960.0,0.11971,0.020392,-0.020392
990.0,960.0,1020.0,0.091277,0.018127,-0.018127
1055.0,1020.0,1090.0,0.065049,0.015377,-0.015377
1125.0,1090.0,1160.0,0.028949,0.010286,-0.010286
1205.0,1160.0,1250.0,0.010787,0.0062286,-0.0062286
1325.0,1250.0,1400.0,0.037454,0.011434,-0.011434

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,600.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,156.26,0.95463,-0.95463
295.0,280.0,310.0,121.94,0.84709,-0.84709
325.0,310.0,340.0,97.512,0.75725,-0.75725
355.0,340.0,370.0,75.552,0.66656,-0.66656
385.0,370.0,400.0,59.621,0.59152,-0.59152
415.0,400.0,430.0,45.076,0.51424,-0.51424
450.0,430.0,470.0,44.989,0.5142,-0.5142
490.0,470.0,510.0,32.041,0.43348,-0.43348
530.0,510.0,550.0,22.507,0.36326,-0.36326
570.0,550.0,590.0,15.869,0.30481,-0.30481
615.0,590.0,640.0,13.17,0.27753,-0.27753
665.0,640.0,690.0,8.134,0.21803,-0.21803
715.0,690.0,740.0,5.1384,0.17312,-0.17312
765.0,740.0,790.0,3.1557,0.1365,-0.1365
815.0,790.0,840.0,2.0527,0.10908,-0.10908
870.0,840.0,900.0,1.2777,0.086637,-0.086637
930.0,900.0,960.0,0.87068,0.071129,-0.071129
990.0,960.0,1020.0,0.64284,0.061816,-0.061816
1055.0,1020.0,1090.0,0.41935,0.050022,-0.050022
1125.0,1090.0,1160.0,0.22046,0.035749,-0.035749
1205.0,1160.0,1250.0,0.16595,0.031049,-0.031049
1325.0,1250.0,1400.0,0.14259,0.028784,-0.028784

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,700.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,78.0,0.47097,-0.47097
295.0,280.0,310.0,61.772,0.42108,-0.42108
325.0,310.0,340.0,49.668,0.37785,-0.37785
355.0,340.0,370.0,39.489,0.33667,-0.33667
385.0,370.0,400.0,31.86,0.30219,-0.30219
415.0,400.0,430.0,24.46,0.26472,-0.26472
450.0,430.0,470.0,24.984,0.26735,-0.26735
490.0,470.0,510.0,18.834,0.23209,-0.23209
530.0,510.0,550.0,13.955,0.20034,-0.20034
570.0,550.0,590.0,10.074,0.16982,-0.16982
615.0,590.0,640.0,8.9078,0.15962,-0.15962
665.0,640.0,690.0,6.0091,0.13107,-0.13107
715.0,690.0,740.0,3.7937,0.10418,-0.10418
765.0,740.0,790.0,2.6054,0.086454,-0.086454
815.0,790.0,840.0,1.6331,0.068008,-0.068008
870.0,840.0,900.0,1.1911,0.058718,-0.058718
930.0,900.0,960.0,0.69973,0.044662,-0.044662
990.0,960.0,1020.0,0.49224,0.03769,-0.03769
1055.0,1020.0,1090.0,0.3589,0.032177,-0.032177
1125.0,1090.0,1160.0,0.19404,0.023581,-0.023581
1205.0,1160.0,1250.0,0.15523,0.021129,-0.021129
1325.0,1250.0,1400.0,0.15669,0.021346,-0.021346

#: Coupling type,,,Scalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,800.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,40.183,0.24334,-0.24334
295.0,280.0,310.0,33.14,0.22195,-0.22195
325.0,310.0,340.0,26.703,0.19921,-0.19921
355.0,340.0,370.0,21.603,0.17937,-0.17937
385.0,370.0,400.0,17.388,0.16086,-0.16086
415.0,400.0,430.0,14.024,0.14441,-0.14441
450.0,430.0,470.0,14.693,0.14772,-0.14772
490.0,470.0,510.0,11.222,0.12917,-0.12917
530.0,510.0,550.0,8.5042,0.1125,-0.1125
570.0,550.0,590.0,6.3088,0.096681,-0.096681
615.0,590.0,640.0,5.5692,0.090862,-0.090862
665.0,640.0,690.0,3.9171,0.076009,-0.076009
715.0,690.0,740.0,2.8648,0.065299,-0.065299
765.0,740.0,790.0,1.8921,0.052987,-0.052987
815.0,790.0,840.0,1.1758,0.041781,-0.041781
870.0,840.0,900.0,0.94347,0.037529,-0.037529
930.0,900.0,960.0,0.55983,0.028875,-0.028875
990.0,960.0,1020.0,0.39477,0.024188,-0.024188
1055.0,1020.0,1090.0,0.2448,0.018935,-0.018935
1125.0,1090.0,1160.0,0.13894,0.014459,-0.014459
1205.0,1160.0,1250.0,0.088418,0.011503,-0.011503
1325.0,1250.0,1400.0,0.12382,0.013546,-0.013546

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,23.927,0.22998,-0.22998
295.0,280.0,310.0,17.759,0.19898,-0.19898
325.0,310.0,340.0,13.226,0.1717,-0.1717
355.0,340.0,370.0,9.9633,0.14896,-0.14896
385.0,370.0,400.0,7.8421,0.13206,-0.13206
415.0,400.0,430.0,6.054,0.11613,-0.11613
450.0,430.0,470.0,6.2982,0.11858,-0.11858
490.0,470.0,510.0,4.4517,0.099676,-0.099676
530.0,510.0,550.0,3.3406,0.086308,-0.086308
570.0,550.0,590.0,2.6164,0.076348,-0.076348
615.0,590.0,640.0,2.276,0.071227,-0.071227
665.0,640.0,690.0,1.721,0.061938,-0.061938
715.0,690.0,740.0,1.2217,0.052162,-0.052162
765.0,740.0,790.0,0.83114,0.043156,-0.043156
815.0,790.0,840.0,0.60967,0.036851,-0.036851
870.0,840.0,900.0,0.52713,0.03432,-0.03432
930.0,900.0,960.0,0.3387,0.027491,-0.027491
990.0,960.0,1020.0,0.25579,0.023829,-0.023829
1055.0,1020.0,1090.0,0.20841,0.021612,-0.021612
1125.0,1090.0,1160.0,0.14876,0.018242,-0.018242
1205.0,1160.0,1250.0,0.12812,0.016813,-0.016813
1325.0,1250.0,1400.0,0.23148,0.02279,-0.02279

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,40.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,24.552,0.18915,-0.18915
295.0,280.0,310.0,18.438,0.16461,-0.16461
325.0,310.0,340.0,13.419,0.1403,-0.1403
355.0,340.0,370.0,10.276,0.12282,-0.12282
385.0,370.0,400.0,7.9278,0.10794,-0.10794
415.0,400.0,430.0,6.3297,0.096378,-0.096378
450.0,430.0,470.0,6.2446,0.095681,-0.095681
490.0,470.0,510.0,4.8071,0.083914,-0.083914
530.0,510.0,550.0,3.3837,0.070454,-0.070454
570.0,550.0,590.0,2.5681,0.061362,-0.061362
615.0,590.0,640.0,2.3978,0.059331,-0.059331
665.0,640.0,690.0,1.6751,0.049553,-0.049553
715.0,690.0,740.0,1.2421,0.04284,-0.04284
765.0,740.0,790.0,0.88238,0.036116,-0.036116
815.0,790.0,840.0,0.62244,0.030178,-0.030178
870.0,840.0,900.0,0.59511,0.029476,-0.029476
930.0,900.0,960.0,0.39594,0.023993,-0.023993
990.0,960.0,1020.0,0.25394,0.019457,-0.019457
1055.0,1020.0,1090.0,0.22094,0.018003,-0.018003
1125.0,1090.0,1160.0,0.18427,0.016435,-0.016435
1205.0,1160.0,1250.0,0.13044,0.013785,-0.013785
1325.0,1250.0,1400.0,0.23753,0.018652,-0.018652

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,45.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,24.768,0.18962,-0.18962
295.0,280.0,310.0,18.446,0.16434,-0.16434
325.0,310.0,340.0,13.665,0.14157,-0.14157
355.0,340.0,370.0,10.343,0.12316,-0.12316
385.0,370.0,400.0,7.8068,0.1069,-0.1069
415.0,400.0,430.0,6.0968,0.094448,-0.094448
450.0,430.0,470.0,6.2306,0.095588,-0.095588
490.0,470.0,510.0,4.5731,0.081776,-0.081776
530.0,510.0,550.0,3.4718,0.071262,-0.071262
570.0,550.0,590.0,2.5439,0.060978,-0.060978
615.0,590.0,640.0,2.2524,0.057269,-0.057269
665.0,640.0,690.0,1.6856,0.049601,-0.049601
715.0,690.0,740.0,1.1885,0.041758,-0.041758
765.0,740.0,790.0,0.80546,0.034408,-0.034408
815.0,790.0,840.0,0.65859,0.031045,-0.031045
870.0,840.0,900.0,0.56991,0.02896,-0.02896
930.0,900.0,960.0,0.39852,0.024139,-0.024139
990.0,960.0,1020.0,0.2649,0.019692,-0.019692
1055.0,1020.0,1090.0,0.22932,0.01836,-0.01836
1125.0,1090.0,1160.0,0.16523,0.01559,-0.01559
1205.0,1160.0,1250.0,0.13529,0.014101,-0.014101
1325.0,1250.0,1400.0,0.23716,0.018645,-0.018645

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,55.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,0.51695,0.0040817,-0.0040817
295.0,280.0,310.0,0.40503,0.0036233,-0.0036233
325.0,310.0,340.0,0.30851,0.0031673,-0.0031673
355.0,340.0,370.0,0.24184,0.0028034,-0.0028034
385.0,370.0,400.0,0.19243,0.0024998,-0.0024998
415.0,400.0,430.0,0.15682,0.0022559,-0.0022559
450.0,430.0,470.0,0.16573,0.0023183,-0.0023183
490.0,470.0,510.0,0.12599,0.0020218,-0.0020218
530.0,510.0,550.0,0.095824,0.0017621,-0.0017621
570.0,550.0,590.0,0.070637,0.0015131,-0.0015131
615.0,590.0,640.0,0.068887,0.0014949,-0.0014949
665.0,640.0,690.0,0.049778,0.0012717,-0.0012717
715.0,690.0,740.0,0.03936,0.0011302,-0.0011302
765.0,740.0,790.0,0.028088,0.00095344,-0.00095344
815.0,790.0,840.0,0.021525,0.00083667,-0.00083667
870.0,840.0,900.0,0.019989,0.00080525,-0.00080525
930.0,900.0,960.0,0.013963,0.00067077,-0.00067077
990.0,960.0,1020.0,0.0092756,0.00055042,-0.00055042
1055.0,1020.0,1090.0,0.0079424,0.00050621,-0.00050621
1125.0,1090.0,1160.0,0.005999,0.00044246,-0.00044246
1205.0,1160.0,1250.0,0.0054507,0.00041999,-0.00041999
1325.0,1250.0,1400.0,0.009982,0.00057025,-0.00057025

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,10.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,27.228,0.20887,-0.20887
295.0,280.0,310.0,19.839,0.17881,-0.17881
325.0,310.0,340.0,14.621,0.15372,-0.15372
355.0,340.0,370.0,11.149,0.13423,-0.13423
385.0,370.0,400.0,8.4034,0.11634,-0.11634
415.0,400.0,430.0,6.4291,0.10188,-0.10188
450.0,430.0,470.0,6.4535,0.1022,-0.1022
490.0,470.0,510.0,4.7625,0.087652,-0.087652
530.0,510.0,550.0,3.5301,0.075532,-0.075532
570.0,550.0,590.0,2.6513,0.065309,-0.065309
615.0,590.0,640.0,2.4741,0.063197,-0.063197
665.0,640.0,690.0,1.6538,0.051547,-0.051547
715.0,690.0,740.0,1.2181,0.044364,-0.044364
765.0,740.0,790.0,0.90864,0.03828,-0.03828
815.0,790.0,840.0,0.72626,0.034127,-0.034127
870.0,840.0,900.0,0.58367,0.030628,-0.030628
930.0,900.0,960.0,0.43329,0.026518,-0.026518
990.0,960.0,1020.0,0.30411,0.022213,-0.022213
1055.0,1020.0,1090.0,0.25061,0.02014,-0.02014
1125.0,1090.0,1160.0,0.18336,0.0173,-0.0173
1205.0,1160.0,1250.0,0.143,0.015091,-0.015091
1325.0,1250.0,1400.0,0.27583,0.021138,-0.021138

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,10.0
#: $m_{DM}$,,,4.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,21.289,0.16148,-0.16148
295.0,280.0,310.0,15.673,0.13911,-0.13911
325.0,310.0,340.0,11.41,0.11874,-0.11874
355.0,340.0,370.0,8.5802,0.10306,-0.10306
385.0,370.0,400.0,6.6758,0.090911,-0.090911
415.0,400.0,430.0,5.1173,0.07944,-0.07944
450.0,430.0,470.0,5.0977,0.079319,-0.079319
490.0,470.0,510.0,3.6277,0.066894,-0.066894
530.0,510.0,550.0,2.738,0.058262,-0.058262
570.0,550.0,590.0,2.0378,0.050051,-0.050051
615.0,590.0,640.0,1.8973,0.048294,-0.048294
665.0,640.0,690.0,1.2996,0.04011,-0.04011
715.0,690.0,740.0,0.96372,0.034493,-0.034493
765.0,740.0,790.0,0.6614,0.028527,-0.028527
815.0,790.0,840.0,0.52986,0.025607,-0.025607
870.0,840.0,900.0,0.44847,0.023474,-0.023474
930.0,900.0,960.0,0.29601,0.019087,-0.019087
990.0,960.0,1020.0,0.24399,0.017343,-0.017343
1055.0,1020.0,1090.0,0.19902,0.015664,-0.015664
1125.0,1090.0,1160.0,0.1237,0.012368,-0.012368
1205.0,1160.0,1250.0,0.1226,0.012298,-0.012298
1325.0,1250.0,1400.0,0.17181,0.014487,-0.014487

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,10.0
#: $m_{DM}$,,,6.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,1.87,0.014567,-0.014567
295.0,280.0,310.0,1.4069,0.012685,-0.012685
325.0,310.0,340.0,1.0391,0.01091,-0.01091
355.0,340.0,370.0,0.797,0.0095458,-0.0095458
385.0,370.0,400.0,0.61604,0.0083959,-0.0083959
415.0,400.0,430.0,0.48131,0.0074048,-0.0074048
450.0,430.0,470.0,0.48367,0.0074325,-0.0074325
490.0,470.0,510.0,0.3617,0.0064291,-0.0064291
530.0,510.0,550.0,0.27611,0.0056152,-0.0056152
570.0,550.0,590.0,0.20679,0.0048579,-0.0048579
615.0,590.0,640.0,0.19924,0.0047628,-0.0047628
665.0,640.0,690.0,0.13958,0.0039863,-0.0039863
715.0,690.0,740.0,0.09579,0.0033079,-0.0033079
765.0,740.0,790.0,0.072673,0.0028835,-0.0028835
815.0,790.0,840.0,0.0527,0.0024543,-0.0024543
870.0,840.0,900.0,0.050346,0.0023954,-0.0023954
930.0,900.0,960.0,0.036184,0.0020405,-0.0020405
990.0,960.0,1020.0,0.024438,0.0016693,-0.0016693
1055.0,1020.0,1090.0,0.017271,0.001402,-0.001402
1125.0,1090.0,1160.0,0.014514,0.0012761,-0.0012761
1205.0,1160.0,1250.0,0.014671,0.0012923,-0.0012923
1325.0,1250.0,1400.0,0.019835,0.0014966,-0.0014966

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,200.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,16.588,0.30199,-0.30199
295.0,280.0,310.0,12.688,0.26547,-0.26547
325.0,310.0,340.0,9.5138,0.22921,-0.22921
355.0,340.0,370.0,7.4883,0.20372,-0.20372
385.0,370.0,400.0,5.8425,0.17996,-0.17996
415.0,400.0,430.0,4.5712,0.15943,-0.15943
450.0,430.0,470.0,4.9268,0.16492,-0.16492
490.0,470.0,510.0,3.3836,0.13683,-0.13683
530.0,510.0,550.0,2.8873,0.12674,-0.12674
570.0,550.0,590.0,2.0513,0.10667,-0.10667
615.0,590.0,640.0,1.8806,0.10235,-0.10235
665.0,640.0,690.0,1.4316,0.08936,-0.08936
715.0,690.0,740.0,0.97376,0.073579,-0.073579
765.0,740.0,790.0,0.79211,0.066717,-0.066717
815.0,790.0,840.0,0.58096,0.056928,-0.056928
870.0,840.0,900.0,0.51541,0.053655,-0.053655
930.0,900.0,960.0,0.39344,0.046691,-0.046691
990.0,960.0,1020.0,0.24186,0.036621,-0.036621
1055.0,1020.0,1090.0,0.1715,0.030713,-0.030713
1125.0,1090.0,1160.0,0.10826,0.024369,-0.024369
1205.0,1160.0,1250.0,0.11639,0.025568,-0.025568
1325.0,1250.0,1400.0,0.17596,0.031354,-0.031354

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,300.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,10.166,0.080079,-0.080079
295.0,280.0,310.0,7.957,0.071104,-0.071104
325.0,310.0,340.0,6.3359,0.063455,-0.063455
355.0,340.0,370.0,4.9271,0.055991,-0.055991
385.0,370.0,400.0,4.0241,0.050606,-0.050606
415.0,400.0,430.0,3.2202,0.045207,-0.045207
450.0,430.0,470.0,3.5084,0.047257,-0.047257
490.0,470.0,510.0,2.671,0.041284,-0.041284
530.0,510.0,550.0,2.0333,0.035866,-0.035866
570.0,550.0,590.0,1.567,0.031578,-0.031578
615.0,590.0,640.0,1.4891,0.030765,-0.030765
665.0,640.0,690.0,1.077,0.026179,-0.026179
715.0,690.0,740.0,0.81347,0.022706,-0.022706
765.0,740.0,790.0,0.62109,0.019933,-0.019933
815.0,790.0,840.0,0.43421,0.016638,-0.016638
870.0,840.0,900.0,0.3767,0.015523,-0.015523
930.0,900.0,960.0,0.26671,0.013016,-0.013016
990.0,960.0,1020.0,0.22035,0.011846,-0.011846
1055.0,1020.0,1090.0,0.19013,0.011029,-0.011029
1125.0,1090.0,1160.0,0.11377,0.008491,-0.008491
1205.0,1160.0,1250.0,0.093049,0.007668,-0.007668
1325.0,1250.0,1400.0,0.1922,0.011079,-0.011079

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,350.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,7.7578,0.061062,-0.061062
295.0,280.0,310.0,6.1476,0.054572,-0.054572
325.0,310.0,340.0,4.8574,0.048459,-0.048459
355.0,340.0,370.0,3.9147,0.043561,-0.043561
385.0,370.0,400.0,3.2396,0.03958,-0.03958
415.0,400.0,430.0,2.6622,0.035863,-0.035863
450.0,430.0,470.0,2.8341,0.037013,-0.037013
490.0,470.0,510.0,2.2125,0.032704,-0.032704
530.0,510.0,550.0,1.6992,0.028714,-0.028714
570.0,550.0,590.0,1.3775,0.025793,-0.025793
615.0,590.0,640.0,1.2607,0.024642,-0.024642
665.0,640.0,690.0,0.93929,0.02133,-0.02133
715.0,690.0,740.0,0.69256,0.018364,-0.018364
765.0,740.0,790.0,0.5145,0.015772,-0.015772
815.0,790.0,840.0,0.40638,0.013964,-0.013964
870.0,840.0,900.0,0.36798,0.013318,-0.013318
930.0,900.0,960.0,0.25252,0.011072,-0.011072
990.0,960.0,1020.0,0.18191,0.009363,-0.009363
1055.0,1020.0,1090.0,0.14723,0.00844,-0.00844
1125.0,1090.0,1160.0,0.098596,0.0069304,-0.0069304
1205.0,1160.0,1250.0,0.098126,0.0069258,-0.0069258
1325.0,1250.0,1400.0,0.16784,0.0090143,-0.0090143

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,400.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,4.7373,0.037896,-0.037896
295.0,280.0,310.0,3.8964,0.034484,-0.034484
325.0,310.0,340.0,3.1573,0.03107,-0.03107
355.0,340.0,370.0,2.5133,0.02769,-0.02769
385.0,370.0,400.0,2.1192,0.02546,-0.02546
415.0,400.0,430.0,1.7401,0.023037,-0.023037
450.0,430.0,470.0,1.8883,0.023997,-0.023997
490.0,470.0,510.0,1.5214,0.021556,-0.021556
530.0,510.0,550.0,1.1794,0.018983,-0.018983
570.0,550.0,590.0,0.93815,0.01691,-0.01691
615.0,590.0,640.0,0.90808,0.016659,-0.016659
665.0,640.0,690.0,0.66213,0.014214,-0.014214
715.0,690.0,740.0,0.50897,0.012483,-0.012483
765.0,740.0,790.0,0.35949,0.010508,-0.010508
815.0,790.0,840.0,0.27502,0.0091527,-0.0091527
870.0,840.0,900.0,0.2486,0.008737,-0.008737
930.0,900.0,960.0,0.1935,0.0077044,-0.0077044
990.0,960.0,1020.0,0.1354,0.0064356,-0.0064356
1055.0,1020.0,1090.0,0.12298,0.0061342,-0.0061342
1125.0,1090.0,1160.0,0.075777,0.0048164,-0.0048164
1205.0,1160.0,1250.0,0.071544,0.004667,-0.004667
1325.0,1250.0,1400.0,0.13065,0.0063055,-0.0063055

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,450.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,3.0339,0.024648,-0.024648
295.0,280.0,310.0,2.4536,0.022212,-0.022212
325.0,310.0,340.0,2.0077,0.020116,-0.020116
355.0,340.0,370.0,1.6744,0.018387,-0.018387
385.0,370.0,400.0,1.3986,0.016807,-0.016807
415.0,400.0,430.0,1.17,0.01535,-0.01535
450.0,430.0,470.0,1.2914,0.016146,-0.016146
490.0,470.0,510.0,1.0188,0.014327,-0.014327
530.0,510.0,550.0,0.82065,0.01285,-0.01285
570.0,550.0,590.0,0.66815,0.011612,-0.011612
615.0,590.0,640.0,0.62654,0.011236,-0.011236
665.0,640.0,690.0,0.47687,0.0097984,-0.0097984
715.0,690.0,740.0,0.34647,0.0083651,-0.0083651
765.0,740.0,790.0,0.27359,0.0074316,-0.0074316
815.0,790.0,840.0,0.21879,0.0066338,-0.0066338
870.0,840.0,900.0,0.18109,0.0060362,-0.0060362
930.0,900.0,960.0,0.14339,0.0053778,-0.0053778
990.0,960.0,1020.0,0.095253,0.0043847,-0.0043847
1055.0,1020.0,1090.0,0.087384,0.0042013,-0.0042013
1125.0,1090.0,1160.0,0.061285,0.0035338,-0.0035338
1205.0,1160.0,1250.0,0.050304,0.0031862,-0.0031862
1325.0,1250.0,1400.0,0.098837,0.0044725,-0.0044725

#: Coupling type,,,Scalar
#: Production mode,,,monov
